ok,seed,n_users,total_sats,n_planes,sats_per_plane,snapshot_time_utc_iso,payload_feasible,K,U_mean,U_max,ent_edge_pct,best_m,ms_n_active,payload_n_viol_K,payload_n_viol_T,payload_K_over_sum,payload_T_over_sum,runtime_total_s
1,2,3000,192,8,24,2026-01-01T18:00:00Z,0,,,,,1.0,1.0,1.0,1.0,457.0,162.2471020847224,
1,3,3000,192,8,24,2026-01-01T18:00:00Z,0,,,,,1.0,1.0,1.0,1.0,463.0,164.01066316307492,
1,4,3000,192,8,24,2026-01-01T18:00:00Z,0,,,,,1.0,1.0,1.0,1.0,402.0,148.73906144139897,
1,5,3000,192,8,24,2026-01-01T18:00:00Z,0,,,,,1.0,1.0,1.0,1.0,458.0,155.5984850671589,
1,1,1000,192,12,16,2026-01-01T18:00:00Z,1,192.0,0.2585400823187507,1.2407643107426856,9.523809523809524,5.0,5.0,0.0,0.0,0.0,0.0,1.332468799999333
1,2,1000,192,12,16,2026-01-01T18:00:00Z,1,149.0,0.3265944522820165,2.343389701874422,12.068965517241379,5.0,5.0,0.0,0.0,0.0,0.0,1.7042323000059696
1,3,1000,192,12,16,2026-01-01T18:00:00Z,1,88.0,0.2267869137303669,2.3206598681782453,10.714285714285714,1.0,1.0,0.0,0.0,0.0,0.0,0.12618579999616486
1,4,1000,192,12,16,2026-01-01T18:00:00Z,0,,,,,5.0,5.0,0.0,1.0,0.0,0.05148150535329066,
1,5,1000,192,12,16,2026-01-01T18:00:00Z,1,139.0,0.32572668008173267,2.0763510771005786,1.9230769230769231,5.0,5.0,0.0,0.0,0.0,0.0,0.9310779000006733
1,1,2000,192,12,16,2026-01-01T18:00:00Z,0,,,,,6.0,6.0,1.0,2.0,27.0,31.61993348636279,
1,2,2000,192,12,16,2026-01-01T18:00:00Z,0,,,,,4.0,4.0,1.0,1.0,108.0,41.48225470069207,
1,3,2000,192,12,16,2026-01-01T18:00:00Z,0,,,,,5.0,5.0,0.0,2.0,0.0,9.720010005723118,
1,4,2000,192,12,16,2026-01-01T18:00:00Z,0,,,,,4.0,4.0,1.0,1.0,141.0,62.076248763480436,
1,5,2000,192,12,16,2026-01-01T18:00:00Z,0,,,,,5.0,5.0,0.0,1.0,0.0,12.635630090329855,
1,1,3000,192,12,16,2026-01-01T18:00:00Z,0,,,,,1.0,1.0,1.0,1.0,197.0,57.268196881600616,
1,2,3000,192,12,16,2026-01-01T18:00:00Z,0,,,,,1.0,1.0,1.0,1.0,154.0,72.33302957735847,
1,3,3000,192,12,16,2026-01-01T18:00:00Z,0,,,,,6.0,6.0,1.0,3.0,50.0,50.98329307839406,
1,4,3000,192,12,16,2026-01-01T18:00:00Z,0,,,,,4.0,4.0,1.0,1.0,200.0,111.95303610653247,
1,5,3000,192,12,16,2026-01-01T18:00:00Z,0,,,,,1.0,1.0,1.0,1.0,137.0,65.83521223718853,
